item_begin	tag=2	object_id=17	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=4	drop_texture={{[dropitems.drop_quiver_m00];{[dropitemstex.drop_quiver_t00]}}}	icon={[icon.etc_wooden_quiver_i00];[None];[None];[None];[None]}	durability=-1	weight=6	material_type=13	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=1	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	drop_sound=[ItemSound.itemdrop_arrow]	equip_sound=[None]	consume_type=2	etcitem_type=2	crystal_type=0	item_end
item_begin	tag=2	object_id=90542	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv9]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90543	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv10]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90544	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv11]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90545	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv12]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90546	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv13]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90547	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv14]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90548	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_sigel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv15]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90549	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv16]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90550	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv17]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90551	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv18]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90552	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv19]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90553	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv20]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90554	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv00];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv1]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90555	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv00];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv2]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90556	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv00];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv3]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90557	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv00];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv4]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90558	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv00];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv5]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90559	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv6]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90560	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv7]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90561	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv8]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90562	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv9]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90563	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv10]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90564	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv11]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90565	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv12]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90566	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv13]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90567	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv14]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90568	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_tir_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv15]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90569	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv16]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90570	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv17]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90571	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv18]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90572	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv19]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90573	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[icon.ensoul_big_p];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv20]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90574	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv1]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90575	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv2]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90576	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv3]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90577	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv4]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90578	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv01];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv5]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90579	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv6]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90580	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv7]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90581	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv8]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90582	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv9]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90583	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv02];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv10]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90584	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv03];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv11]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
item_begin	tag=2	object_id=90585	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]}}}	icon={[BranchIcon.Icon.g_rune_othel_lv03];[None];[None];[None];[None]}	durability=-1	weight=20	material_type=23	crystallizable=0	related_quest_id={}	color=2	is_attribution=0	property_params=0	icon_panel=[icon.etc_level_panel_lv12]	complete_item_dropsound_type=[None]	inventory_type=2	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=2	etcitem_type=60	crystal_type=0	item_end
